title|context|question|answer|answer_start|answer_end
Biển Đông|Tại Việt Nam, tên gọi Biển Đông là tên gọi truyền thống, trước kia còn gọi là bể Đông hay Đông Hải theo từ Hán Việt, ý là vùng biển nằm ở phía đông Việt Nam. Lịch triều hiến chương loại chí của Phan Huy Chú, mục Dư địa chí chép: Xét trong sách vở đã ghi chép, đất nước ta phía đông đến biển, phía tây giáp Vân Nam,.... Hoàng Việt địa dư chí, Phan Huy Chú viết: 其地西接哀牢,東臨大海,南夾廣南,北連乂安。/Kỳ địa tây tiếp Ai Lao, đông lâm đại hải, nam giáp Quảng Nam, bắc liên Nghệ An./Đất [Đàng Trong] phía tây tiếp giáp Ai Lao, phía đông [là] biển lớn, đoạn phía nam là Quảng Nam, phía bắc nối liền với Nghệ An. Trong Bình Ngô đại cáo, (Biển Đông được nhắc đến với tên gọi là Đông Hải (東 海), Nguyễn Trãi viết:|Hãy cho biết phạm vi lãnh thổ của Đàng Trong?|Lịch triều hiến chương loại chí của Phan Huy Chú, mục Dư địa chí chép: Xét trong sách vở đã ghi chép, đất nước ta phía đông đến biển, phía tây giáp Vân Nam,.... Hoàng Việt địa dư chí, Phan Huy Chú viết: 其地西接哀牢,東臨大海,南夾廣南,北連乂安。/Kỳ địa tây tiếp Ai Lao, đông lâm đại hải, nam giáp Quảng Nam, bắc liên Nghệ An./Đất [Đàng Trong] phía tây tiếp giáp Ai Lao, phía đông [là] biển lớn, đoạn phía nam là Quảng Nam, phía bắc nối liền với Nghệ An.|158|591
Biển Đông|Tại Việt Nam, tên gọi Biển Đông là tên gọi truyền thống, trước kia còn gọi là bể Đông hay Đông Hải theo từ Hán Việt, ý là vùng biển nằm ở phía đông Việt Nam. Lịch triều hiến chương loại chí của Phan Huy Chú, mục Dư địa chí chép: Xét trong sách vở đã ghi chép, đất nước ta phía đông đến biển, phía tây giáp Vân Nam,.... Hoàng Việt địa dư chí, Phan Huy Chú viết: 其地西接哀牢,東臨大海,南夾廣南,北連乂安。/Kỳ địa tây tiếp Ai Lao, đông lâm đại hải, nam giáp Quảng Nam, bắc liên Nghệ An./Đất [Đàng Trong] phía tây tiếp giáp Ai Lao, phía đông [là] biển lớn, đoạn phía nam là Quảng Nam, phía bắc nối liền với Nghệ An. Trong Bình Ngô đại cáo, (Biển Đông được nhắc đến với tên gọi là Đông Hải (東 海), Nguyễn Trãi viết:|Việt Nam nằm về phía nào của Vân Nam?|Tại Việt Nam, tên gọi Biển Đông là tên gọi truyền thống, trước kia còn gọi là bể Đông hay Đông Hải theo từ Hán Việt, ý là vùng biển nằm ở phía đông Việt Nam.|0|157
Donald Trump|"Trump là công dân chính gốc của Thành phố New York và là con của Fred Trump, người đã truyền cảm hứng cho ông đi theo nghề phát triển bất động sản. Sau hai năm học tại Đại học Fordham và trong khi theo học trường Wharton thuộc Đại học Pennsylvania, Trump làm việc tại công ty của cha mình, Elizabeth Trump & Son. Ông chính thức gia nhập công ty năm 1968 sau khi tốt nghiệp và được giao quyền điều hành vào năm 1971, đổi tên công ty thành ""The Trump Organization"". Kể từ đó ông đã xây dựng nhiều khách sạn, sân golf và các công trình khác, rất nhiều trong số đó mang tên ông. Ông là một nhân vật quan trọng trong giới doanh nhân Hoa Kỳ và nhận được sự quan tâm đặc biệt của giới truyền thông. Chương trình truyền hình thực tế The Apprentice của đài NBC đã khuếch trương tên tuổi của ông và ba đám cưới của ông được giới báo lá cải đưa tin hết sức chi tiết."|Cha của tổng thống Mỹ Donal Trump tên là gì?|Trump là công dân chính gốc của Thành phố New York và là con của Fred Trump, người đã truyền cảm hứng cho ông đi theo nghề phát triển bất động sản.|0|147
Donald Trump|"Trump là công dân chính gốc của Thành phố New York và là con của Fred Trump, người đã truyền cảm hứng cho ông đi theo nghề phát triển bất động sản. Sau hai năm học tại Đại học Fordham và trong khi theo học trường Wharton thuộc Đại học Pennsylvania, Trump làm việc tại công ty của cha mình, Elizabeth Trump & Son. Ông chính thức gia nhập công ty năm 1968 sau khi tốt nghiệp và được giao quyền điều hành vào năm 1971, đổi tên công ty thành ""The Trump Organization"". Kể từ đó ông đã xây dựng nhiều khách sạn, sân golf và các công trình khác, rất nhiều trong số đó mang tên ông. Ông là một nhân vật quan trọng trong giới doanh nhân Hoa Kỳ và nhận được sự quan tâm đặc biệt của giới truyền thông. Chương trình truyền hình thực tế The Apprentice của đài NBC đã khuếch trương tên tuổi của ông và ba đám cưới của ông được giới báo lá cải đưa tin hết sức chi tiết."|Trump làm việc tại công ty của cha mình khi đang còn là sinh viên trường nào?|Sau hai năm học tại Đại học Fordham và trong khi theo học trường Wharton thuộc Đại học Pennsylvania, Trump làm việc tại công ty của cha mình, Elizabeth Trump & Son.|148|312
Donald Trump|"Trump là công dân chính gốc của Thành phố New York và là con của Fred Trump, người đã truyền cảm hứng cho ông đi theo nghề phát triển bất động sản. Sau hai năm học tại Đại học Fordham và trong khi theo học trường Wharton thuộc Đại học Pennsylvania, Trump làm việc tại công ty của cha mình, Elizabeth Trump & Son. Ông chính thức gia nhập công ty năm 1968 sau khi tốt nghiệp và được giao quyền điều hành vào năm 1971, đổi tên công ty thành ""The Trump Organization"". Kể từ đó ông đã xây dựng nhiều khách sạn, sân golf và các công trình khác, rất nhiều trong số đó mang tên ông. Ông là một nhân vật quan trọng trong giới doanh nhân Hoa Kỳ và nhận được sự quan tâm đặc biệt của giới truyền thông. Chương trình truyền hình thực tế The Apprentice của đài NBC đã khuếch trương tên tuổi của ông và ba đám cưới của ông được giới báo lá cải đưa tin hết sức chi tiết."|Trump chính thức trở thành người dẫn dắt công ty của cha mình từ năm nào?|"Ông chính thức gia nhập công ty năm 1968 sau khi tốt nghiệp và được giao quyền điều hành vào năm 1971, đổi tên công ty thành ""The Trump Organization""."|313|463
Donald Trump|"Trump là công dân chính gốc của Thành phố New York và là con của Fred Trump, người đã truyền cảm hứng cho ông đi theo nghề phát triển bất động sản. Sau hai năm học tại Đại học Fordham và trong khi theo học trường Wharton thuộc Đại học Pennsylvania, Trump làm việc tại công ty của cha mình, Elizabeth Trump & Son. Ông chính thức gia nhập công ty năm 1968 sau khi tốt nghiệp và được giao quyền điều hành vào năm 1971, đổi tên công ty thành ""The Trump Organization"". Kể từ đó ông đã xây dựng nhiều khách sạn, sân golf và các công trình khác, rất nhiều trong số đó mang tên ông. Ông là một nhân vật quan trọng trong giới doanh nhân Hoa Kỳ và nhận được sự quan tâm đặc biệt của giới truyền thông. Chương trình truyền hình thực tế The Apprentice của đài NBC đã khuếch trương tên tuổi của ông và ba đám cưới của ông được giới báo lá cải đưa tin hết sức chi tiết."|"Công ty ""The Trump Organization"" ban đầu có tên là gì?"|Sau hai năm học tại Đại học Fordham và trong khi theo học trường Wharton thuộc Đại học Pennsylvania, Trump làm việc tại công ty của cha mình, Elizabeth Trump & Son.|148|312
Donald Trump|"Trump là công dân chính gốc của Thành phố New York và là con của Fred Trump, người đã truyền cảm hứng cho ông đi theo nghề phát triển bất động sản. Sau hai năm học tại Đại học Fordham và trong khi theo học trường Wharton thuộc Đại học Pennsylvania, Trump làm việc tại công ty của cha mình, Elizabeth Trump & Son. Ông chính thức gia nhập công ty năm 1968 sau khi tốt nghiệp và được giao quyền điều hành vào năm 1971, đổi tên công ty thành ""The Trump Organization"". Kể từ đó ông đã xây dựng nhiều khách sạn, sân golf và các công trình khác, rất nhiều trong số đó mang tên ông. Ông là một nhân vật quan trọng trong giới doanh nhân Hoa Kỳ và nhận được sự quan tâm đặc biệt của giới truyền thông. Chương trình truyền hình thực tế The Apprentice của đài NBC đã khuếch trương tên tuổi của ông và ba đám cưới của ông được giới báo lá cải đưa tin hết sức chi tiết."|Tên tuổi của Trump được nhiều người biết đến nhờ chương trình truyền hình nào?|Chương trình truyền hình thực tế The Apprentice của đài NBC đã khuếch trương tên tuổi của ông và ba đám cưới của ông được giới báo lá cải đưa tin hết sức chi tiết.|692|855
Đại học Harvard|Được thành lập vào năm 1636 bởi Cơ quan Lập pháp Thuộc địa Vịnh Massachusetts và không lâu sau đó đặt theo tên của John Harvard - người đã hiến tặng của cải cho trường, Harvard là cơ sở học tập bậc cao lâu đời nhất Hoa Kỳ. Mặc dù chưa bao giờ có mối quan hệ chính thức với bất kỳ giáo phái nào, Trường Đại học Harvard (Harvard College, sau này là trường giáo dục bậc đại học của Viện Đại học Harvard) trong thời kỳ đầu chủ yếu đào tạo các mục sư Kháng Cách thuộc hệ phái Tự trị Giáo đoàn. Chương trình học và thành phần sinh viên của trường dần dần trở nên có tính chất thế tục trong thế kỷ XVIII, và đến thế kỷ XIX thì Harvard đã nổi lên như một cơ sở văn hóa chủ chốt của giới tinh hoa vùng Boston. Sau Nội chiến Hoa Kỳ, Charles W. Eliot trong nhiệm kỳ viện trưởng kéo dài nhiều năm của mình (từ 1869 đến 1909) đã chuyển đổi trường đại học này và các trường chuyên nghiệp liên kết với nó thành một viện đại học nghiên cứu hiện đại. Harvard là thành viên sáng lập Hiệp hội Viện Đại học Bắc Mỹ vào năm 1900. James Bryant Conant lãnh đạo viện đại học này trong suốt thời kỳ Đại suy thoái và Chiến tranh thế giới thứ hai, và sau chiến tranh bắt đầu cải cách chương trình học và mở rộng việc tuyển sinh. Trường Đại học Harvard trở thành cơ sở giáo dục dành cho cả nam lẫn nữ vào năm 1977 khi nó sáp nhập với Trường Đại học Radcliffe.|Đại học Harvard được thành lập vào năm nào?|Được thành lập vào năm 1636 bởi Cơ quan Lập pháp Thuộc địa Vịnh Massachusetts và không lâu sau đó đặt theo tên của John Harvard - người đã hiến tặng của cải cho trường, Harvard là cơ sở học tập bậc cao lâu đời nhất Hoa Kỳ.|0|222
Đại học Harvard|Được thành lập vào năm 1636 bởi Cơ quan Lập pháp Thuộc địa Vịnh Massachusetts và không lâu sau đó đặt theo tên của John Harvard - người đã hiến tặng của cải cho trường, Harvard là cơ sở học tập bậc cao lâu đời nhất Hoa Kỳ. Mặc dù chưa bao giờ có mối quan hệ chính thức với bất kỳ giáo phái nào, Trường Đại học Harvard (Harvard College, sau này là trường giáo dục bậc đại học của Viện Đại học Harvard) trong thời kỳ đầu chủ yếu đào tạo các mục sư Kháng Cách thuộc hệ phái Tự trị Giáo đoàn. Chương trình học và thành phần sinh viên của trường dần dần trở nên có tính chất thế tục trong thế kỷ XVIII, và đến thế kỷ XIX thì Harvard đã nổi lên như một cơ sở văn hóa chủ chốt của giới tinh hoa vùng Boston. Sau Nội chiến Hoa Kỳ, Charles W. Eliot trong nhiệm kỳ viện trưởng kéo dài nhiều năm của mình (từ 1869 đến 1909) đã chuyển đổi trường đại học này và các trường chuyên nghiệp liên kết với nó thành một viện đại học nghiên cứu hiện đại. Harvard là thành viên sáng lập Hiệp hội Viện Đại học Bắc Mỹ vào năm 1900. James Bryant Conant lãnh đạo viện đại học này trong suốt thời kỳ Đại suy thoái và Chiến tranh thế giới thứ hai, và sau chiến tranh bắt đầu cải cách chương trình học và mở rộng việc tuyển sinh. Trường Đại học Harvard trở thành cơ sở giáo dục dành cho cả nam lẫn nữ vào năm 1977 khi nó sáp nhập với Trường Đại học Radcliffe.|Trường đại học lâu đời nhất của Mỹ tên gì?|Được thành lập vào năm 1636 bởi Cơ quan Lập pháp Thuộc địa Vịnh Massachusetts và không lâu sau đó đặt theo tên của John Harvard - người đã hiến tặng của cải cho trường, Harvard là cơ sở học tập bậc cao lâu đời nhất Hoa Kỳ.|0|222
Đại học Harvard|Được thành lập vào năm 1636 bởi Cơ quan Lập pháp Thuộc địa Vịnh Massachusetts và không lâu sau đó đặt theo tên của John Harvard - người đã hiến tặng của cải cho trường, Harvard là cơ sở học tập bậc cao lâu đời nhất Hoa Kỳ. Mặc dù chưa bao giờ có mối quan hệ chính thức với bất kỳ giáo phái nào, Trường Đại học Harvard (Harvard College, sau này là trường giáo dục bậc đại học của Viện Đại học Harvard) trong thời kỳ đầu chủ yếu đào tạo các mục sư Kháng Cách thuộc hệ phái Tự trị Giáo đoàn. Chương trình học và thành phần sinh viên của trường dần dần trở nên có tính chất thế tục trong thế kỷ XVIII, và đến thế kỷ XIX thì Harvard đã nổi lên như một cơ sở văn hóa chủ chốt của giới tinh hoa vùng Boston. Sau Nội chiến Hoa Kỳ, Charles W. Eliot trong nhiệm kỳ viện trưởng kéo dài nhiều năm của mình (từ 1869 đến 1909) đã chuyển đổi trường đại học này và các trường chuyên nghiệp liên kết với nó thành một viện đại học nghiên cứu hiện đại. Harvard là thành viên sáng lập Hiệp hội Viện Đại học Bắc Mỹ vào năm 1900. James Bryant Conant lãnh đạo viện đại học này trong suốt thời kỳ Đại suy thoái và Chiến tranh thế giới thứ hai, và sau chiến tranh bắt đầu cải cách chương trình học và mở rộng việc tuyển sinh. Trường Đại học Harvard trở thành cơ sở giáo dục dành cho cả nam lẫn nữ vào năm 1977 khi nó sáp nhập với Trường Đại học Radcliffe.|Tên của trường đại học Harvard xuất phát từ đâu?|Được thành lập vào năm 1636 bởi Cơ quan Lập pháp Thuộc địa Vịnh Massachusetts và không lâu sau đó đặt theo tên của John Harvard - người đã hiến tặng của cải cho trường, Harvard là cơ sở học tập bậc cao lâu đời nhất Hoa Kỳ.|0|222
